house_type_id,bedroom_count,bathroom_count,rent_amount,publisher_identity,rent_duration,identity,City_geo,State_geo,Postcode_geo,geometry,year
Townhouse,3.0,3.0,800.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.3018907 47.7058084),2018
Townhouse,3.0,3.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98133,POINT (-122.3464421 47.7024452),2020
Apartment,1.0,1.0,1576.0,0,5.8267148014440435,0.0,Philadelphia,Pennsylvania,19104-2989,POINT (-75.18345961999999 39.95272857),2018
Apartment,2.0,1.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.34287055 47.63814712),2019
Townhouse,1.0,1.0,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98117,POINT (-122.37655785 47.69226585),2019
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,New York,New York,10027,POINT (-73.94230908999999 40.80524032),2018
Apartment,1.0,1.0,2500.0,0,5.8267148014440435,0.0,New York,New York,11109,POINT (-73.9575059 40.7449592),2018
House,4.0,2.5,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98107,POINT (-122.39159816 47.67374415),2018
House,1.0,1.0,750.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.1187552 47.6185614),2019
Townhouse,4.0,3.5,800.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.29110278 47.73213955),2018
Apartment,2.0,1.5,850.0,0,5.8267148014440435,0.0,Brookline,Massachusetts,02446,POINT (-71.117133 42.3478368),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Brookline,Massachusetts,02446,POINT (-71.11729656999999 42.34781229),2018
Townhouse,1.0,1.0,1090.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.3171331 47.71726996),2020
House,1.0,1.0,700.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98037,POINT (-122.28320718 47.84753328),2018
Apartment,3.0,2.0,800.0,0,5.8267148014440435,0.0,Newcastle,Washington,98056-1330,POINT (-122.16240107 47.53918671),2018
Apartment,0.0,1.0,2200.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.3355433 47.6160573),2018
House,1.0,1.0,1100.0,0,5.8267148014440435,0.0,Bellevue,Washington,98006,POINT (-122.18903131 47.55277504),2020
Apartment,3.0,2.0,1500.0,0,5.8267148014440435,0.0,West Lafayette,Indiana,47906,POINT (-86.94072309000001 40.46114253),2018
Apartment,1.0,1.0,895.0,0,5.8267148014440435,0.0,Davis,California,95618,POINT (-121.7278606 38.5503834),2018
Townhouse,3.0,1.5,2100.0,0,5.8267148014440435,0.0,Davis,California,95616,POINT (-121.76159027 38.56030588),2018
Apartment,2.0,2.0,1600.0,0,5.8267148014440435,0.0,New York,New York,11249,POINT (-73.96491260000001 40.7197731),2018
House,5.0,2.0,750.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.30636035 47.66329722),2018
Apartment,2.0,2.0,800.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02135,POINT (-71.14151096000001 42.34711485),2018
House,6.0,3.0,700.0,0,5.8267148014440435,0.0,Seattle ,Washington,98092,POINT (-122.1884315 47.32684),2019
House,1.0,1.0,800.0,0,5.8267148014440435,0.0,Kirkland,Washington,98033,POINT (-122.17769553 47.69570112),2018
Townhouse,3.0,1.5,3100.0,0,5.8267148014440435,0.0,Seattle,Washington,98122,POINT (-122.309335 47.603938),2018
Apartment,2.0,2.0,2635.0,0,5.8267148014440435,0.0,Seattle,Washington,98104,POINT (-122.3240423 47.6101617),2018
Townhouse,3.0,2.0,3100.0,0,5.8267148014440435,0.0,Seattle,Washington,98199,POINT (-122.38455989 47.65024342),2018
Apartment,2.0,2.0,1277.5,0,5.8267148014440435,0.0,New Haven,Connecticut,06510,POINT (-72.92323695 41.30921462),2018
Apartment,2.0,2.0,1277.5,0,5.8267148014440435,0.0,New Haven,Connecticut,06510,POINT (-72.92321032 41.30921262),2018
Apartment,1.0,1.0,1795.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.328129 47.612119),2018
Apartment,1.0,1.0,2300.0,0,5.8267148014440435,0.0,Berkeley,California,94709,POINT (-122.259537 37.876396),2018
Townhouse,2.0,1.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98133,POINT (-122.34235912 47.7327893),2018
Townhouse,3.0,3.5,2400.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.30567845 47.73013294),2018
Townhouse,1.0,1.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98107,POINT (-122.37915253 47.67468846),2019
Apartment,2.0,1.0,1773.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98978479 40.76649702),2018
Townhouse,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.312187 47.716473),2018
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98133,POINT (-122.3313105 47.705877),2018
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Redmond,Washington,98052-6800,POINT (-122.1360491 47.6719799),2018
House,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034-7114,POINT (-122.16415413 47.70271956),2018
Apartment,1.0,1.0,2000.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3523542 47.6176391),2018
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Mountain View,California,94043,POINT (-122.09222842 37.41516605),2018
House,1.0,1.0,1200.0,0,5.8267148014440435,0.0,San Jose,California,95131,POINT (-121.877936 37.3967986),2018
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,Seattle,Washington,98015,POINT (-122.3194787 47.6774915),2018
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.13068107 47.64644747),2018
Apartment,1.0,1.0,1740.0,0,5.8267148014440435,0.0,Redmond,Washington,98007,POINT (-122.1375462 47.6349979),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.99173 40.770851),2018
Apartment,2.0,2.0,998.0,0,5.8267148014440435,0.0,New York,New York,11231,POINT (-73.983627 40.688431),2018
Apartment,1.0,1.0,70.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.33741413 47.61923836),2018
Apartment,2.0,2.0,1420.0,0,5.8267148014440435,0.0,New York,New York,11201,POINT (-73.98204800000001 40.690651),2018
Townhouse,1.0,1.0,980.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.31712873 47.71730789),2020
Apartment,3.0,2.0,1350.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96239776 40.79844861),2018
Apartment,1.0,1.0,1250.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.34302981 47.65290977),2018
House,4.0,3.0,800.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.30346226 47.71717408),2018
House,4.0,3.0,700.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.303485 47.717188),2018
Apartment,1.0,1.0,1075.0,0,5.8267148014440435,0.0,New York,New York,10027,POINT (-73.95998446999999 40.80638619),2018
Apartment,4.0,3.0,298.0,0,5.8267148014440435,0.0,Seattle,Washington,98146,POINT (-122.38343487 47.50626425),2018
Apartment,2.0,2.0,1024.0,0,5.8267148014440435,0.0,West Lafayette,Indiana,47906,POINT (-86.91440009999999 40.4322038),2018
Apartment,2.0,2.0,1860.0,0,5.8267148014440435,0.0,Los Angeles,California,90089-0871,POINT (-118.28051512 34.02251138),2018
Apartment,2.0,1.0,1600.0,0,5.8267148014440435,0.0,New York,New York,10023,POINT (-73.98248725000001 40.78173559),2018
Apartment,2.0,2.0,1250.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.94091713 40.74661399),2018
Apartment,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Los Angeles,California,90017,POINT (-118.2634256 34.0524785),2018
House,3.0,2.5,950.0,0,5.8267148014440435,0.0,Issaquah,Washington,98029,POINT (-122.016586 47.572716),2018
House,3.0,2.5,2500.0,0,5.8267148014440435,0.0,Sammamish,Washington,98075,POINT (-122.0157613 47.6002338),2018
Apartment,2.0,1.0,2184.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02125,POINT (-71.03936005 42.31905606),2018
Apartment,1.0,1.0,2000.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3406958 47.6227619),2018
Townhouse,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98106,POINT (-122.3628993 47.5588277),2018
House,2.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98106,POINT (-122.3551583 47.5555331),2018
House,2.0,2.0,2400.0,0,5.8267148014440435,0.0,Richmond,California,94806,POINT (-122.33153891 37.97262663),2019
Apartment,3.0,1.0,40.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96021202999999 40.80549101),2018
House,1.0,1.0,900.0,0,5.8267148014440435,0.0,Bellevue,Washington,98006,POINT (-122.13852914 47.56290091),2018
Apartment,3.0,1.0,35.0,0,5.8267148014440435,0.0,Hoboken,New Jersey,07030,POINT (-74.0301149 40.7520101),2018
House,4.0,2.5,2200.0,0,5.8267148014440435,0.0,Tukwila,Washington,98188,POINT (-122.27113227 47.45707118),2020
Apartment,1.0,1.0,950.0,0,5.8267148014440435,0.0,West Covina,California,91789,POINT (-117.884682 34.013725),2019
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,New York,New York,11201,POINT (-73.98318346000001 40.69589525),2018
Apartment,1.0,1.0,1240.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07310,POINT (-74.032425 40.727085),2018
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96467255 40.80141809),2018
Apartment,1.0,1.0,900.0,0,5.8267148014440435,0.0,New York,New York,10027,POINT (-73.95927415 40.81120339),2018
Apartment,1.0,1.0,882.48,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.27290706 34.02743117),2018
House,1.0,1.0,1200.0,0,5.8267148014440435,0.0,South San Francisco,California,94080,POINT (-122.44859627 37.64990891),2018
Apartment,3.0,1.0,1200.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96492394000001 40.80224223),2018
Apartment,2.0,1.0,1250.0,0,5.8267148014440435,0.0,New York,New York,10044,POINT (-73.95001164 40.759723),2018
Apartment,2.0,1.0,1050.0,0,5.8267148014440435,0.0,New York,New York,10044,POINT (-73.95129021 40.75952931),2018
Apartment,1.0,1.0,1900.0,0,5.8267148014440435,0.0,Los Angeles,California,90024,POINT (-118.450366 34.0662809),2018
Apartment,1.0,1.0,1065.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07311,POINT (-74.03175471 40.72161948),2018
Apartment,1.0,1.0,2499.0,0,5.8267148014440435,0.0,Seattle,Washington,98104,POINT (-122.32323744 47.60183613),2018
Apartment,1.0,1.0,2000.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.35272972 47.61608776),2018
Apartment,1.0,1.0,900.0,0,5.8267148014440435,0.0,Malden,Massachusetts,02467,POINT (-71.0715289 42.426816),2018
Apartment,2.0,2.0,950.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07310,POINT (-74.03544599999999 40.722542),2018
House,1.0,0.5,880.0,0,5.8267148014440435,0.0,Bothell,Washington,98012,POINT (-122.17642848 47.85142172),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07311,POINT (-74.0308155 40.7276887),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Castro Valley,California,94546,POINT (-122.0940721 37.7015714),2018
House,1.0,1.0,1450.0,0,5.8267148014440435,0.0,Sunnyvale,California,94089,POINT (-121.991661 37.393486),2018
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,Seattle,Washington,98104,POINT (-122.32963027 47.60241087),2018
Apartment,1.0,1.0,2800.0,0,5.8267148014440435,0.0,New York,New York,10282,POINT (-74.0154682 40.7162738),2018
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004-4452,POINT (-122.19299406 47.617122),2018
Apartment,2.0,2.0,650.0,0,5.8267148014440435,0.0,San Diego,California,92122,POINT (-117.2227646 32.8641209),2018
House,1.0,1.0,650.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02130-4803,POINT (-71.1089049 42.3328339),2018
Apartment,1.0,1.0,850.0,0,5.8267148014440435,0.0,Chicago,Illinois,60657,POINT (-87.6584019 41.9325576),2018
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96177236 40.80057324),2018
Apartment,1.0,1.0,700.0,0,5.8267148014440435,0.0,Fort Collins,Colorado,80521,POINT (-105.09853133 40.5753465),2018
Apartment,1.0,1.0,700.0,0,5.8267148014440435,0.0,Rowland Heights,California,91748,POINT (-117.9053395 33.9761238),2018
Apartment,1.0,1.0,795.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.27248108 34.02682766),2018
Other,1.0,1.0,1400.0,0,5.8267148014440435,0.0,San Francisco,California,94116,POINT (-122.47615407 37.75049898),2018
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.34885995 47.61559388),2018
Apartment,1.0,1.0,2700.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96235242 40.79953566),2018
Apartment,1.0,1.0,2390.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.9649938 40.8032704),2018
House,3.0,2.0,750.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.30449797 47.72473984),2018
House,1.0,1.0,700.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.306625 47.668915),2018
Apartment,2.0,1.0,850.0,0,5.8267148014440435,0.0,Hayward,California,94541,POINT (-122.08636156 37.6661833),2018
Townhouse,3.0,2.5,1200.0,0,5.8267148014440435,0.0,Bloomington,Indiana,47401,POINT (-86.50196835 39.12966876),2018
House,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Bellevue,Washington,98005-4317,POINT (-122.17432061 47.57907568),2018
Apartment,1.0,1.0,650.0,0,5.8267148014440435,0.0,Cambridge,Massachusetts,02138-3824,POINT (-71.11071 42.378082),2018
Apartment,2.0,2.0,1550.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02134,POINT (-71.13467215999999 42.34693626),2018
Apartment,1.0,1.0,650.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.315231 47.657272),2018
Apartment,2.0,2.0,2200.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.31573 47.6625195),2018
House,4.0,3.0,1300.0,0,5.8267148014440435,0.0,Sunnyvale,California,94087,POINT (-122.004433 37.340546),2018
Other,1.0,1.0,1400.0,0,5.8267148014440435,0.0,San Francisco,California,94122,POINT (-122.47663242 37.75954714),2018
House,4.0,2.0,900.0,0,5.8267148014440435,0.0,Santa Monica,California,90064-1508,POINT (-118.4553033 34.0286757),2018
Townhouse,4.0,3.5,800.0,0,5.8267148014440435,0.0,San Diego,California,92127,POINT (-117.123696 33.0096319),2018
Apartment,2.0,2.0,750.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02117,POINT (-71.0745306 42.3439168),2018
Apartment,2.0,1.0,1150.0,0,5.8267148014440435,0.0,Chicago,Illinois,60641,POINT (-87.7305471 41.9592372),2018
House,2.0,1.0,790.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.28215281 47.71401989),2018
Apartment,1.0,1.0,1699.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3127644 47.6638596),2018
Apartment,2.0,2.0,3800.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.34369451 47.61700708),2018
House,1.0,1.0,0.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98036,POINT (-122.2508333 47.8074407),2018
House,1.0,1.0,700.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98021,POINT (-122.25180609 47.80343005),2019
Townhouse,3.0,3.5,1400.0,0,5.8267148014440435,0.0,Sunnyvale,California,95086,POINT (-122.015794 37.373049),2018
House,2.0,1.0,2050.0,0,5.8267148014440435,0.0,Monrovia,California,91016,POINT (-118.0126041 34.1312339),2018
House,3.0,2.0,750.0,0,5.8267148014440435,0.0,West Covina,California,91722,POINT (-117.9263411 34.0781505),2018
House,1.0,1.0,650.0,0,5.8267148014440435,0.0,San Diego,California,92129,POINT (-117.1649181 32.9578473),2018
Apartment,2.0,2.0,750.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02132-3226,POINT (-71.1626756 42.2797554),2018
Apartment,2.0,2.0,710.0,0,5.8267148014440435,0.0,Chicago,Illinois,60661,POINT (-87.64183679999999 41.8811264),2018
House,1.0,1.0,750.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.30403115 47.72451012),2018
Apartment,1.0,1.0,815.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.31611912 47.66315147),2018
House,4.0,3.0,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.33231788 47.69482648),2018
Apartment,1.0,1.0,1280.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3185603 47.6609604),2018
House,3.0,2.0,850.0,0,5.8267148014440435,0.0,Milpitas,California,95035,POINT (-121.912952 37.4254466),2018
Townhouse,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Arcadia,California,91007,POINT (-118.0519625 34.1061329),2018
Apartment,1.0,1.0,695.0,0,5.8267148014440435,0.0,San Diego,California,92122,POINT (-117.2202186 32.8692473),2018
Apartment,2.0,1.0,1900.0,0,5.8267148014440435,0.0,Medford,Massachusetts,02145-1109,POINT (-71.07936580000001 42.405057),2018
Apartment,2.0,1.0,1000.0,0,5.8267148014440435,0.0,Chicago,Illinois,60637,POINT (-87.59400599999999 41.7665937),2018
Apartment,1.0,1.0,700.0,0,5.8267148014440435,0.0,New York,New York,11354,POINT (-73.835336 40.7561469),2018
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3190502 47.65729673),2018
Apartment,2.0,2.0,959.0,0,5.8267148014440435,0.0,Philadelphia,Pennsylvania,19104-2892,POINT (-75.19162 39.957069),2018
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.99794371 40.76191813),2018
Apartment,2.0,2.0,1400.0,0,5.8267148014440435,0.0,Harrison,New Jersey,07029,POINT (-74.1568046 40.7402533),2018
Townhouse,1.0,1.0,750.0,0,5.8267148014440435,0.0,Seattle,Washington,98126,POINT (-122.37254368 47.54818131),2018
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,New York,New York,10023,POINT (-73.98091100000001 40.772762),2018
Apartment,2.0,2.0,1130.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07302,POINT (-74.03785550000001 40.7216097),2018
House,4.0,3.0,5000.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004-4452,POINT (-122.18648757 47.62907174),2018
Apartment,2.0,1.0,1250.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3485227 47.617105),2018
Apartment,1.0,1.0,3000.0,0,5.8267148014440435,0.0,Kirkland,Washington,98033,POINT (-122.22075503 47.69578808),2018
Apartment,3.0,2.0,750.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3201114 47.6603774),2018
Townhouse,2.0,2.0,250.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3181064 47.6632109),2018
Apartment,2.0,2.0,500.0,0,5.8267148014440435,0.0,Chicago,Illinois,60615,POINT (-87.58482262 41.80071707),2018
Apartment,2.0,1.0,950.0,0,5.8267148014440435,0.0,San Leandro,California,94577,POINT (-122.1602419 37.7248861),2018
Apartment,2.0,2.0,2300.0,0,5.8267148014440435,0.0,San Diego,California,92122,POINT (-117.2004862 32.8633828),2018
Apartment,1.0,1.0,1520.0,0,5.8267148014440435,0.0,Redmond,Washington,98052-5491,POINT (-122.1369759 47.6338058),2018
Apartment,2.0,1.0,1850.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02134-1433,POINT (-71.1268601 42.3543682),2018
Apartment,3.0,3.0,1219.0,0,5.8267148014440435,0.0,Providence,Rhode Island,02912,POINT (-71.4005135 41.8268796),2018
Townhouse,4.0,3.5,1300.0,0,5.8267148014440435,0.0,Sunnyvale,California,94086,POINT (-121.99884203 37.36884242),2018
House,1.0,1.0,1300.0,0,5.8267148014440435,0.0,West Covina,California,91790,POINT (-117.9389526 34.0686208),2018
Townhouse,4.0,2.5,1000.0,0,5.8267148014440435,0.0,San Diego,California,92109,POINT (-117.2469652 32.814392),2018
Apartment,3.0,1.0,860.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02445-5841,POINT (-71.14898669999999 42.3361957),2018
Apartment,3.0,2.0,550.0,0,5.8267148014440435,0.0,Chicago,Illinois,60621,POINT (-87.62105320000001 41.7862661),2018
Apartment,1.0,1.0,2525.0,0,5.8267148014440435,0.0,New York,New York,10044,POINT (-73.944045 40.76936382),2018
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.2889475 47.6819309),2018
Apartment,1.0,1.0,255.0,0,5.8267148014440435,0.0,Bothell,Washington,98011,POINT (-122.18165949 47.76868987),2018
House,4.0,2.0,3000.0,0,5.8267148014440435,0.0,New York,New York,11420,POINT (-73.8222268 40.6755995),2018
Apartment,2.0,1.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98102,POINT (-122.3230265 47.6193604),2018
Apartment,1.0,1.0,1695.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02215,POINT (-71.09369599999999 42.3467791),2018
Apartment,1.0,1.0,1295.0,0,5.8267148014440435,0.0,Seattle,Washington,98105-6286,POINT (-122.31288935 47.66816882),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.34292737 47.65313528),2018
House,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Palo Alto,California,94303,POINT (-122.118739 37.4267418),2018
House,3.0,2.0,650.0,0,5.8267148014440435,0.0,Rowland Heights,California,91748,POINT (-117.9037098 33.9854572),2018
Apartment,2.0,1.0,2200.0,0,5.8267148014440435,0.0,San Diego,California,92122,POINT (-117.21372751 32.86053111),2018
Apartment,2.0,1.0,900.0,0,5.8267148014440435,0.0,Chicago,Illinois,60616,POINT (-87.6203371 41.8421825),2018
Apartment,2.0,1.0,650.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.15438133 47.67783817),2018
House,2.0,1.0,750.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.28215281 47.70897278),2019
Townhouse,1.0,1.0,950.0,0,5.8267148014440435,0.0,San Jose,California,95131,POINT (-121.89196252 37.38891637),2018
Apartment,1.0,1.0,1400.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.20113611 47.6099748),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96541895 40.80200525),2018
House,2.0,1.0,1550.0,0,5.8267148014440435,0.0,San Lorenzo,California,94579,POINT (-122.1250489 37.6741268),2018
Townhouse,3.0,3.5,3200.0,0,5.8267148014440435,0.0,Rosemead,California,91770,POINT (-118.071804 34.061708),2018
House,1.0,1.0,500.0,0,5.8267148014440435,0.0,San Diego,California,92126,POINT (-117.1315491 32.9225152),2018
Apartment,2.0,1.0,2250.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02199,POINT (-71.0827003 42.3486464),2018
Apartment,1.0,1.0,470.0,0,5.8267148014440435,0.0,Chicago,Illinois,60616,POINT (-87.63639689999999 41.8516286),2018
Apartment,1.0,1.0,1.0,0,5.8267148014440435,0.0,Malden,Massachusetts,02148,POINT (-71.07459926999999 42.4275739),2018
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3167402 47.6623988),2018
House,4.0,4.0,780.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.30320655 47.67845033),2018
House,4.0,4.0,780.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.30320655 47.67845033),2018
Apartment,2.0,1.0,1150.0,0,5.8267148014440435,0.0,Mountain View,California,94043,POINT (-122.0870263 37.4040729),2018
Apartment,1.0,1.0,1999.0,0,5.8267148014440435,0.0,West Covina,California,91790,POINT (-117.9389526 34.0686208),2018
House,1.0,1.0,650.0,0,5.8267148014440435,0.0,Chula Vista,California,92010-1407,POINT (-117.0841955 32.6400541),2018
Apartment,3.0,2.0,380.0,0,5.8267148014440435,0.0,Chicago,Illinois,60607,POINT (-87.66374519999999 41.8677987),2018
Apartment,1.0,1.0,2000.0,0,5.8267148014440435,0.0,New York,New York,10036,POINT (-73.9862213 40.7608251),2018
Apartment,1.0,1.0,1075.0,0,5.8267148014440435,0.0,New York,New York,10027,POINT (-73.95998446999999 40.81464403),2018
Apartment,1.0,1.0,1550.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.94259595 40.74764848),2018
Apartment,1.0,1.0,700.0,0,5.8267148014440435,0.0,Fremont,California,94555,POINT (-122.0406689 37.5733178),2018
Apartment,1.0,1.0,550.0,0,5.8267148014440435,0.0,El Monte,California,91745,POINT (-117.9686755 33.9930677),2018
Apartment,2.0,2.0,1050.0,0,5.8267148014440435,0.0,San Diego,California,92039,POINT (-117.2253923 32.860951),2018
Apartment,1.0,1.0,816.0,0,5.8267148014440435,0.0,Chicago,Illinois,60615,POINT (-87.584007 41.802994),2018
Townhouse,3.0,1.0,2100.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02284-6028,POINT (-71.0585991 42.3498678),2018
Apartment,2.0,1.0,450.0,0,5.8267148014440435,0.0,Chicago,Illinois,60626,POINT (-87.65541709999999 41.9574903),2018
Apartment,2.0,1.0,2100.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.15287546 47.6049588),2018
Apartment,2.0,1.0,850.0,0,5.8267148014440435,0.0,Berkeley,California,94709,POINT (-122.26636264 37.87339867),2018
Apartment,1.0,1.0,1650.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.14563344 47.63829302),2018
House,5.0,3.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.32555305 47.66911903),2018
House,3.0,2.0,700.0,0,5.8267148014440435,0.0,Shoreline,Washington,98133,POINT (-122.33210217 47.7408531),2018
Apartment,2.0,2.0,1600.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.99015865 40.77076248),2018
Apartment,1.0,1.0,400.0,0,5.8267148014440435,0.0,West Lafayette,Indiana,47906,POINT (-86.94596522000001 40.47043206),2018
Apartment,2.0,2.0,1130.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07302,POINT (-74.03785550000001 40.7216097),2018
Townhouse,3.0,2.0,875.0,0,5.8267148014440435,0.0,San Diego,California,92122,POINT (-117.2110622 32.867814),2018
Apartment,3.0,2.0,825.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02135-3202,POINT (-71.1536222 42.3403454),2018
Apartment,1.0,1.0,650.0,0,5.8267148014440435,0.0,Chicago,Illinois,60626,POINT (-87.6544912 41.9803382),2018
